text_column,label_column,processed_text,numeric_label
"tempat yang sangat direkomendasikan buat makan malam dengan pasangan , makanan sangat enak dan pemandangan kota bandung yang indah . excellence pelayanan dari para staf nya , tempat yang sangat pas buat merayakan hari valentine nanti .",positive,"['rekomendasi', 'makan', 'malam', 'pasang', 'makan', 'enak', 'pandang', 'kota', 'bandung', 'indah', 'excellence', 'layan', 'staf', 'pas', 'raya', 'valentine']",2
aku suka sekali membeli buku di gramedia,positive,"['suka', 'beli', 'buku', 'gramedia']",2
"youtube banyak sekali manfaat nya , saya senang !",positive,"['youtube', 'manfaat', 'senang']",2
lokasi nya agak sedikit jauh seh . tapi aku suka tempat nya karena sangat tenang seperti di pedesaan . harga nya masih cukup terjangkau namun perlu sedikit sabar menunggu pesanan nya . yang pasti tempat nya nyaman dan tenang .,positive,"['lokasi', 'seh', 'suka', 'tenang', 'desa', 'harga', 'jangkau', 'sabar', 'tunggu', 'pesan', 'nyaman', 'tenang']",2
"tempat nya bagus , nuansa kayu kayu , rasa makanan lumayan authentic jepang . harga nya lumayan , banyak promo yang ditawarkan .",positive,"['bagus', 'nuansa', 'kayu', 'kayu', 'makan', 'lumayan', 'authentic', 'jepang', 'harga', 'lumayan', 'promo', 'tawar']",2
"batagor yang terkenal enak sayang nya harga cukup bisa dikatakan mahal . masih dalam harga wajar untuk para turis , namun untuk beberapa orang sudah terhitung mahal . mudah untuk mencari tempat nya karena terletak di pinggir jalan besar . harap maklum karena sangat terkenal maka akan sering antre panjang untuk membeli batagor ini",positive,"['batagor', 'kenal', 'enak', 'sayang', 'harga', 'mahal', 'harga', 'wajar', 'turis', 'orang', 'hitung', 'mahal', 'mudah', 'cari', 'letak', 'pinggir', 'jalan', 'harap', 'maklum', 'kenal', 'antre', 'beli', 'batagor']",2
"niat nya sih nyapres biar ada penanda kebaikan di daerah daerah di mana mereka masih bisa dibujuk dengan indomie dan minyak goreng , mari kawal 2019 dari anjing anjing compeni , eh salah ya bukan jaman belanda , tapi sama zaman penjajahan . ha . ha .",negative,"['niat', 'nyapres', 'biar', 'tanda', 'baik', 'daerah', 'daerah', 'bujuk', 'indomie', 'minyak', 'goreng', 'mari', 'kawal', '2019', 'anjing', 'anjing', 'compeni', 'eh', 'salah', 'ya', 'tidak_jaman', 'belanda', 'zaman', 'jajah', 'ha', 'ha']",0
makana nya enak . harga nya juga tidak terlalu mahal . wajib coba sanwich andalan mereka yang tengah nya ada telur nya . enak sih . untuk mi benang nya juga lumayan kok,positive,"['makana', 'enak', 'harga', 'tidak_terlalu', 'mahal', 'wajib', 'coba', 'sanwich', 'andal', 'telur', 'enak', 'mi', 'benang', 'lumayan']",2
"salah satu andalan dapoer pandan wangi adalah terong raos yang memang menurut saya rasanya enak unik . terong goreng tepung dengan citarasa pedas manis , harus dicoba kalau datang ke tempat ini . resto yang cocok didatangi untuk makan bersama dengan keluarga besar .",positive,"['salah', 'andal', 'dapoer', 'pandan', 'wangi', 'terong', 'raos', 'enak', 'unik', 'terong', 'goreng', 'tepung', 'citarasa', 'pedas', 'manis', 'coba', 'resto', 'cocok', 'makan', 'keluarga']",2
kalau ditanya soal pemimpin terbaik saat ini ya sandi jawaban nya,positive,"['pimpin', 'baik', 'ya', 'sandi']",2
kafe ini di luar tampak biasa tapi di dalam nya unik . mebel nya banyak kayu-kayu dan berbentuk gazebo . khas dengan tirai di setiap saung ya . menu nya memang tidak terlalu banyak . harga nya terjangkau . pelayanan bagus .,positive,"['kafe', 'unik', 'mebel', 'kayu', 'kayu', 'bentuk', 'gazebo', 'khas', 'tirai', 'saung', 'ya', 'menu', 'tidak_terlalu', 'harga', 'jangkau', 'layan', 'bagus']",2
"jangan mengharapkan puas dengan makanan berat yang ada di sini , mereka menjual tempat , tapi makanan nya mungkin di bawah rata-rata . cuma pancake dan kue saja yang lumayan enak nya .",positive,"['harap', 'puas', 'makan', 'berat', 'jual', 'makan', 'pancake', 'kue', 'lumayan', 'enak']",2
"enggak usah instastory , kamera kamu jelek",negative,"['instastory', 'kamera', 'jelek']",0
"jajanan pasar , harga standar . rasa standar . tidak banyak pilihan .",negative,"['jajan', 'pasar', 'harga', 'standar', 'standar', 'tidak_banyak', 'pilih']",0
sekelompok mahasiswa yang goblok . syukur deh gue bukan mahasiswa daerah situ . malu coi,negative,"['kelompok', 'mahasiswa', 'goblok', 'syukur', 'deh', 'gue', 'tidak_mahasiswa', 'daerah', 'situ', 'malu', 'coi']",0
"salah satu resto di braga yang masih mempertahankan keaslian dari zaman dahulu baik dari makanan , interior , karyawan dan display makanan . untuk roti nya masih hand made dan tanpa pengawet . dari segi rasa , makanan di braga resto enak dan harga nya tidak mahal .",positive,"['salah', 'resto', 'braga', 'tahan', 'asli', 'zaman', 'baik', 'makan', 'interior', 'karyawan', 'display', 'makan', 'roti', 'hand', 'made', 'awet', 'segi', 'makan', 'braga', 'resto', 'enak', 'harga', 'tidak_mahal']",2
tidak ada yang terlalu istimewa dari restoran yang menyajikan menu makanan khas sunda ini . rasa beberapa makanan yang saya pesan sama saja dengan rasa rumah makan sunda lainnya . tidak mampu menumbuhkan rasa nikmat yang kuat dan membuat saya terkesan secara mendalam . hanya ayam goreng sambel penyet pesanan saya yang rasanya sedikit mendekati nikmat .,negative,"['tidak_ada', 'istimewa', 'restoran', 'saji', 'menu', 'makan', 'khas', 'sunda', 'makan', 'pesan', 'rumah', 'makan', 'sunda', 'tidak_mampu', 'tumbuh', 'nikmat', 'kuat', 'kes', 'ayam', 'goreng', 'sambel', 'penyet', 'pesan', 'nikmat']",0
"meski sudah menjadi pesakitan masih saja berani lancang dan arogan terhadap ulama , bahkan mengeluarkan ancaman dan menghinakan nya . lalu bagaimana jika dia berhasil menjadi penguasa ? sungguh itu akan menjadi bencana besar bagi umat islam .",negative,"['sakit', 'berani', 'lancang', 'arogan', 'hadap', 'ulama', 'ancam', 'hina', 'hasil', 'kuasa', 'sungguh', 'bencana', 'umat', 'islam']",0
pengalaman pretty asmara ketika mendekam di tahanan,neutral,"['alam', 'pretty', 'asmara', 'dekam', 'tahan']",1
"kafe ini memiliki beberapa cabang di bandung . tapi aku lebih senang cabang yang di bip . tempat nya lebih mudah terjangkau , bisa menikmati pemandangan di kala sore atau hujan karena jendela nya langsung mengarah ke jalan . jenis makan nya banyak pilihan dari mulai makanan eropa sampai makanan lokal . aku suka sekali makan spaghetti tak tek perpaduan rasa eropa dan lokal . ditemani dengan ice thai . maknyus .",positive,"['kafe', 'milik', 'cabang', 'bandung', 'senang', 'cabang', 'bip', 'mudah', 'jangkau', 'nikmat', 'pandang', 'sore', 'hujan', 'jendela', 'langsung', 'arah', 'jalan', 'jenis', 'makan', 'pilih', 'makan', 'eropa', 'makan', 'lokal', 'suka', 'makan', 'spaghetti', 'tidak_tek', 'padu', 'eropa', 'lokal', 'tani', 'ice', 'thai', 'maknyus']",2
"lokasi the valley suki garden lebih masuk ke dalam lagi dari lokasi the valley - nya sendiri . di the valley suki garden , anda bisa menikmati paket all kamu can eat . resto ini baru buka jam 5 sore . bahan makanan yang disediakan cukup beragam dan rata-rata untuk daging sapi sudah diberi bumbu barbeque , lada hitam , dan lain-lain . tempat nya cukup luas dan meja nya cukup banyak .",positive,"['lokasi', 'the', 'valley', 'suki', 'garden', 'masuk', 'lokasi', 'the', 'valley', 'the', 'valley', 'suki', 'garden', 'nikmat', 'paket', 'all', 'can', 'eat', 'resto', 'buka', 'jam', '5', 'sore', 'bahan', 'makan', 'sedia', 'agam', 'daging', 'sapi', 'bumbu', 'barbeque', 'lada', 'hitam', 'luas', 'meja']",2
mau marah tiap detik pakai indosat di nangor,negative,"['marah', 'detik', 'pakai', 'indosat', 'nangor']",0
walaupun tempat nya hanya di pinggiran ruko tetapi cukup nyaman untuk bersantap di tempat . mi kocok nya enak dan harga nya masih terjangkau . lokasi di seberang stasiun bandung dan disebelah toko kartika sari . minum ambil sendiri di kulkas .,positive,"['pinggir', 'ruko', 'nyaman', 'santap', 'mi', 'kocok', 'enak', 'harga', 'jangkau', 'lokasi', 'seberang', 'stasiun', 'bandung', 'belah', 'toko', 'kartika', 'sari', 'minum', 'ambil', 'kulkas']",2
"menu khas sunda dengan variasi makanan yang cukup banyak , harga terjangkau bahkan untuk kalangan mahasiswa . tingkat kelezatan makanan cukup baik , bagi yang suka jeroan sapi tersedia komplet . hanya kurang pencahayaan pada saat memilih makanan . tempat makan nyaman tersedia musala dan toilet yang bersih .",positive,"['menu', 'khas', 'sunda', 'variasi', 'makan', 'harga', 'jangkau', 'kalang', 'mahasiswa', 'tingkat', 'lezat', 'makan', 'baik', 'suka', 'jeroan', 'sapi', 'sedia', 'komplet', 'cahaya', 'pilih', 'makan', 'makan', 'nyaman', 'sedia', 'musala', 'toilet', 'bersih']",2
"resto ini menyediakan menu makanan chinese dengan rasa yang enak , harga tidak terlalu mahan , menu lengkap .",positive,"['resto', 'sedia', 'menu', 'makan', 'chinese', 'enak', 'harga', 'tidak_terlalu', 'mah', 'menu', 'lengkap']",2
"bahas persiapan pidato politik 2018 , sby ku mpulkan pengurus demokrat se-indonesia",neutral,"['bahas', 'pidato', 'politik', '2018', 'sby', 'ku', 'mpulkan', 'urus', 'demokrat', 'indonesia']",1
"tapi jika menurut kalian kami orang baik , kalian tinggalkan orang yang melarang ulama-ulama itu , jangan pilih lagi 2019 .",negative,"['orang', 'baik', 'tinggal', 'orang', 'larang', 'ulama', 'ulama', 'pilih', '2019']",0
gerindra alihkan rekomendasi ke agus an - tanri bali lamo : melalui,neutral,"['gerindra', 'alih', 'rekomendasi', 'agus', 'an', 'tanri', 'bal', 'lamo']",1
jangan biarkan mereka-mereka kabur dari negara ini .,negative,"['biar', 'kabur', 'negara']",0
"terletak di jalan braga yang penuh dengan tempat nongkrong dan kafe , hanya saja saat ini sedang ada perbaikan jalan yang cukup mengganggu suasana di jalan . braga . untuk rasa makanan , ya setidaknya sama saja dengan restoran bangi pada umum nya .",positive,"['letak', 'jalan', 'braga', 'penuh', 'nongkrong', 'kafe', 'baik', 'jalan', 'ganggu', 'suasana', 'jalan', 'braga', 'makan', 'ya', 'restoran', 'bang']",2
mau pencitraan kayak dulu lagi ya pak . sudah tidak mempan pak . presiden itu harus nya mikirin hal-hal yang lebih hebat . misalnya bagaimana cara nya utang tidak makin bengkak terus . bapak mah enak jadi raja hutang . kalau bangun infrastruktur dari hutan melulu . abang becak juga bisa dong,negative,"['citra', 'kayak', 'ya', 'tidak_mempan', 'presiden', 'mikirin', 'hebat', 'utang', 'tidak_makin', 'bengkak', 'mah', 'enak', 'raja', 'hutang', 'bangun', 'infrastruktur', 'hutan', 'melulu', 'abang', 'becak']",0
"beli buku di tokopedia cuma sekali doang , setelah itu belum pernah lagi , takut kena barang palsu lagi .",negative,"['beli', 'buku', 'tokopedia', 'doang', 'takut', 'kena', 'barang', 'palsu']",0
polisi setan kayak binatang saja tidak sekolah ini semua karena suap uang kau bisa jadi petugas kepolisian binatang keparat bangsat kurang ajar .,negative,"['polisi', 'setan', 'kayak', 'binatang', 'tidak_sekolah', 'suap', 'uang', 'kau', 'tugas', 'polisi', 'binatang', 'keparat', 'bangsat', 'ajar']",0
"eiger onder , itu barang nya bagus bagus serius dah .",positive,"['eiger', 'onder', 'barang', 'bagus', 'bagus', 'serius', 'dah']",2
kecewa banget . pesan dan bayar tiket pesawat dilakukan jam setengah 1 dini hari buat penerbangan jam6 pagi . e - tiket tidak dikirim . tiba-tiba dihubungi via email kalau tiket yang sudah dibayar telah habis jam-jam pagi . kalau tiket nya habis kenapa masih bisa dibooking .,negative,"['kecewa', 'banget', 'pesan', 'bayar', 'tiket', 'pesawat', 'laku', 'jam', '1', 'terbang', 'jam6', 'pagi', 'e', 'tiket', 'tidak_kirim', 'hubung', 'via', 'email', 'tiket', 'bayar', 'habis', 'jam', 'jam', 'pagi', 'tiket', 'habis', 'dibooking']",0
"hai , boleh tweet tema pelanggan happiness kami di . terima kasih .",neutral,"['hai', 'tweet', 'tema', 'langgan', 'happiness', 'terima', 'kasih']",1
"berkunjung ke sini atas rekomendasi dari teman . tempat nya lumayan nyaman dan masakan nya juga enak , soal harga juga standar tidak terlalu mahal menurut saya .",positive,"['kunjung', 'rekomendasi', 'teman', 'lumayan', 'nyaman', 'masakan', 'enak', 'harga', 'standar', 'tidak_terlalu', 'mahal']",2
"daya jual oposisi , tidak berkualitas dengan menyebarkan isu bohong terus-menerus",negative,"['daya', 'jual', 'oposisi', 'tidak_kualitas', 'sebar', 'isu', 'bohong']",0
"pertama melihat tempat ini langsung tertarik berkunjung karena plang nya punya warna menarik . melihat dari luar keliatan nya enak untuk nongkrong , ditambah ada nya gerobak kayu yang bikin penasaran . akhirnya coba masuk deh , begitu masuk ternyata tempat nya nyaman juga dengan meja kayu sama tempelan dinding nya yang unik . coba pesan makanan deh , saya pesan tenderloin steak milkshake vanilla .",positive,"['lihat', 'langsung', 'tarik', 'kunjung', 'plang', 'warna', 'tarik', 'lihat', 'liat', 'enak', 'nongkrong', 'gerobak', 'kayu', 'bikin', 'penasaran', 'coba', 'masuk', 'deh', 'masuk', 'nyata', 'nyaman', 'meja', 'kayu', 'tempel', 'dinding', 'unik', 'coba', 'pesan', 'makan', 'deh', 'pesan', 'tenderloin', 'steak', 'milkshake', 'vanilla']",2
duh orang-orang dari gerindra tidak ada yang beres . anies dipecat dari menteri . fadli zon koar-koar tidak jelas .,negative,"['duh', 'orang', 'orang', 'gerindra', 'tidak_ada', 'beres', 'anies', 'pecat', 'menteri', 'fadli', 'zon', 'koar', 'koar', 'tidak_jelas']",0
bapao minimal yen sejak kecil : saya sudah sering beli . ini alamat nya di gardujadi . yang saya sering beli adalah bapao manis . asin dan siomay nya . semuanya enak .,positive,"['bapao', 'minimal', 'yen', 'beli', 'alamat', 'gardujadi', 'beli', 'bapao', 'manis', 'asin', 'siomay', 'enak']",2
terdapat banyak taman kota di bandung .,neutral,"['taman', 'kota', 'bandung']",1
"tenderloin steak di suis butcher sangat enak - juicy , dan saus kuis nya pas di lidah . selain itu harga nya pun pas di kantong . oleh karena itu , bersiaplah untuk mengantre apabila anda berkunjung di akhir pekan dan pada saat jam makan pula .",positive,"['tenderloin', 'steak', 'suis', 'butcher', 'enak', 'juicy', 'saus', 'kuis', 'pas', 'lidah', 'harga', 'pas', 'kantong', 'antre', 'kunjung', 'pekan', 'jam', 'makan']",2
suka banget belanja di di lazada,positive,"['suka', 'banget', 'belanja', 'lazada']",2
"barang replika , sayang tidak ada informasi .",negative,"['barang', 'replika', 'sayang', 'tidak_ada', 'informasi']",0
rugi dech bila ke bandung tidak mampir ke sini . tempat nya romantis tapi lumayan penuh pengunjung yang penting rasa dan harga nya itu itu . mantan,positive,"['rugi', 'dech', 'bandung', 'tidak_mampir', 'romantis', 'lumayan', 'penuh', 'unjung', 'harga', 'mantan']",2
"mau review ini bingung sudah . semua makanan yang dijual nya enak semua dari nasi bakut mantap , nasi bakmoy mantap , lotek juga mantap . dan ini benar-benar tidak bohong itu semua enak dicoba dan buktikan sendiri deh __laugh__",positive,"['review', 'bingung', 'makan', 'jual', 'enak', 'nasi', 'bakut', 'mantap', 'nasi', 'bakmoy', 'mantap', 'lotek', 'mantap', 'tidak_bohong', 'enak', 'coba', 'bukti', 'deh', 'laugh']",2
"eksepsi ditolak , setya novanto akan jalani sidang e-ktp 2 kali sepekan senin - kamis",neutral,"['eksepsi', 'tolak', 'setya', 'novanto', 'jalan', 'sidang', 'e', 'ktp', '2', 'kali', 'pek', 'senin', 'kamis']",1
"menu nya sangat banyak dan menggugah selera , harga nya juga sangat terjangkau . kol goreng yang garing , perkedel jagung yang enak dan ayam nya mantap",positive,"['menu', 'gugah', 'selera', 'harga', 'jangkau', 'kol', 'goreng', 'garing', 'perkedel', 'jagung', 'enak', 'ayam', 'mantap']",2
"mohon informasikan atm mana saja di semarang yang bisa untuk tarik tunai melalui bca mobile , terima kasih",neutral,"['mohon', 'informasi', 'atm', 'semarang', 'tarik', 'tunai', 'bca', 'mobile', 'terima', 'kasih']",1
"ingin coba yang nama nya nasi kalong , kata nya enak dan ramai . ternyata setelah dicoba tidak sesuai harapan . rasa lauk biasa saja , dan yang tidak enak adalah pelayanan nya . tidak tahu karena pelayanan nya lelah atau karena sudah punya nama besar jadi pelayanan nya asal .",negative,"['coba', 'nama', 'nasi', 'kalong', 'enak', 'ramai', 'nyata', 'coba', 'tidak_sesuai', 'harap', 'lauk', 'tidak_enak', 'layan', 'tidak_tahu', 'layan', 'lelah', 'nama', 'layan']",0
"tempat nya nyaman dengan interior unik . saya pesan tak awal dengan menu nasi putih , sapi dan kepiting . paket nya cukup enak . saus nya bisa pilih 3 level kepedasan unik dengan dicampur dengan potongan bawang putih yang gurih dan lezat . secara keseluruhan saya suka .",positive,"['nyaman', 'interior', 'unik', 'pesan', 'tidak_awal', 'menu', 'nasi', 'putih', 'sapi', 'kepiting', 'paket', 'enak', 'saus', 'pilih', '3', 'level', 'pedas', 'unik', 'campur', 'potong', 'bawang', 'putih', 'gurih', 'lezat', 'suka']",2
"kebijakan tolol . boneka partai , hanya ingin puaskan nafsu kekuasaan jelang pilpres 2019 . semua dikorbankan demi nafsu birahi kotor .",negative,"['bijak', 'tolol', 'boneka', 'partai', 'puas', 'nafsu', 'kuasa', 'jelang', 'pilpres', '2019', 'korban', 'nafsu', 'birah', 'kotor']",0
"ada rombongan touring apalah apalah , di jalan tol , pakai patwal nutup-nutup jalan mobil lain . payah ! touring kok pakai dikawal . cupu !",negative,"['rombong', 'touring', 'jalan', 'tol', 'pakai', 'patwal', 'nutup', 'nutup', 'jalan', 'mobil', 'payah', 'touring', 'pakai', 'kawal', 'cupu']",0
"generasi muda antikorupsi , menimba ilmu pada prof . , mantap",positive,"['generasi', 'muda', 'antikorupsi', 'timba', 'ilmu', 'prof', 'mantap']",2
"0.5 % gips dapat memperkukuh struktus suatu bahan campuran , dan terakhir 0.25 % pupuk ts sebagai nutrisi .",neutral,"['0', '5', 'gips', 'kukuh', 'struktus', 'bahan', 'campur', '0', '25', 'pupuk', 'ts', 'nutrisi']",1
makanan di rs selalu tidak enak,negative,"['makan', 'rs', 'tidak_enak']",0
"berubah status jadi universitas , bsi gelar seminar motivasi",neutral,"['ubah', 'status', 'universitas', 'bsi', 'gelar', 'seminar', 'motivasi']",1
di resto ini tersedia berbagai menu khas yang populer di bandung . pelanggan dapat menikmati menu apa pun yang populer di bandung dengan harga yang dijangkau,positive,"['resto', 'sedia', 'menu', 'khas', 'populer', 'bandung', 'langgan', 'nikmat', 'menu', 'populer', 'bandung', 'harga', 'jangkau']",2
"udara bandung yang dingin pas banget buat makan bakso , bakso malang karapitan sudah punya beberapa cabang di bandung dan menurut saya di jalan . merdeka inilah yang paling mudah di jangkau . lokasi di dekat mal dan toko buku terkemuka di indonesia jadi kalau sudah belanja dan perut lapar terus cari makanan yang enak ya bakso malang karapitan bisa jadi pilihan .",positive,"['udara', 'bandung', 'dingin', 'pas', 'banget', 'makan', 'bakso', 'bakso', 'malang', 'karapitan', 'cabang', 'bandung', 'jalan', 'merdeka', 'mudah', 'jangkau', 'lokasi', 'mal', 'toko', 'buku', 'muka', 'indonesia', 'belanja', 'perut', 'lapar', 'cari', 'makan', 'enak', 'ya', 'bakso', 'malang', 'karapitan', 'pilih']",2
